time,cpu_usage,memory_usage,gpu_usage,gpu_memory_usage
2024-01-16 18:19:50,8.9,18.7,0.01,0.32177734375
2024-01-16 18:19:55,6.2,19.8,0.01,0.32177734375
2024-01-16 18:20:00,6.9,20.1,0.01,0.32177734375
2024-01-16 18:20:05,0.3,20.2,0.01,0.32177734375
2024-01-16 18:20:10,6.1,32.3,0.01,0.32177734375
2024-01-16 18:20:15,23.8,50.4,0.01,0.32177734375
2024-01-16 18:20:20,51.0,50.5,0.01,0.32177734375
2024-01-16 18:20:25,51.0,50.6,0.01,0.32177734375
2024-01-16 18:20:30,50.9,50.6,0.01,0.32177734375
2024-01-16 18:20:35,50.9,50.6,0.01,0.32177734375
2024-01-16 18:20:40,31.0,50.6,0.01,0.32177734375
2024-01-16 18:20:45,0.4,50.6,0.01,0.32177734375
2024-01-16 18:20:50,0.3,50.6,0.01,0.32177734375
2024-01-16 18:20:55,0.3,50.6,0.01,0.32177734375
2024-01-16 18:21:00,37.4,50.6,0.01,0.32177734375
2024-01-16 18:21:05,50.4,50.6,0.01,0.32177734375
2024-01-16 18:21:10,50.6,50.6,0.01,0.32177734375
2024-01-16 18:21:15,50.5,50.6,0.01,0.32177734375
2024-01-16 18:21:20,47.6,50.6,0.01,0.32177734375
2024-01-16 18:21:25,0.2,50.6,0.01,0.32177734375
2024-01-16 18:21:30,0.5,50.6,0.01,0.32177734375
2024-01-16 18:21:35,0.2,50.6,0.01,0.32177734375
2024-01-16 18:21:40,0.3,50.6,0.01,0.32177734375
2024-01-16 18:21:45,0.4,50.6,0.01,0.32177734375
2024-01-16 18:21:50,0.5,50.6,0.01,0.32177734375
2024-01-16 18:21:55,0.3,50.6,0.01,0.32177734375
2024-01-16 18:22:00,0.3,50.6,0.01,0.32177734375
2024-01-16 18:22:05,0.4,50.6,0.01,0.32177734375
2024-01-16 18:22:10,2.4,50.6,0.01,0.32177734375
2024-01-16 18:22:15,50.7,50.7,0.01,0.32177734375
2024-01-16 18:22:20,50.8,50.6,0.01,0.32177734375
2024-01-16 18:22:25,50.5,50.6,0.01,0.32177734375
2024-01-16 18:22:30,50.6,50.6,0.01,0.32177734375
2024-01-16 18:22:35,50.7,50.6,0.01,0.32177734375
2024-01-16 18:22:40,50.9,50.6,0.01,0.32177734375
2024-01-16 18:22:45,51.7,50.7,0.01,0.32177734375
2024-01-16 18:22:50,51.9,50.7,0.01,0.32177734375
2024-01-16 18:22:55,52.8,50.8,0.01,0.32177734375
2024-01-16 18:23:00,51.9,51.1,0.01,0.32177734375
2024-01-16 18:23:05,51.3,50.9,0.01,0.32177734375
2024-01-16 18:23:10,51.7,50.8,0.01,0.32177734375
2024-01-16 18:23:15,52.0,50.8,0.01,0.32177734375
2024-01-16 18:23:20,52.0,50.9,0.01,0.32177734375
2024-01-16 18:23:25,51.3,50.9,0.01,0.32177734375
2024-01-16 18:23:30,51.7,51.0,0.01,0.32177734375
2024-01-16 18:23:35,52.2,50.9,0.01,0.32177734375
2024-01-16 18:23:40,51.7,50.9,0.01,0.32177734375
2024-01-16 18:23:45,51.5,50.9,0.01,0.32177734375
2024-01-16 18:23:50,52.2,50.9,0.01,0.32177734375
2024-01-16 18:23:55,51.8,50.9,0.01,0.32177734375
2024-01-16 18:24:00,52.3,51.1,0.01,0.32177734375
2024-01-16 18:24:05,52.7,50.9,0.01,0.32177734375
2024-01-16 18:24:10,51.5,50.9,0.01,0.32177734375
2024-01-16 18:24:15,51.8,50.9,0.01,0.32177734375
2024-01-16 18:24:20,45.4,50.9,0.01,0.32177734375
2024-01-16 18:24:25,0.5,50.9,0.01,0.32177734375
2024-01-16 18:24:30,1.0,50.9,0.01,0.32177734375
2024-01-16 18:24:35,1.1,50.9,0.01,0.32177734375
2024-01-16 18:24:40,0.6,50.9,0.01,0.32177734375
2024-01-16 18:24:45,0.9,50.9,0.01,0.32177734375
2024-01-16 18:24:50,0.8,51.0,0.01,0.32177734375
2024-01-16 18:24:55,0.8,50.9,0.01,0.32177734375
2024-01-16 18:25:00,0.9,51.0,0.01,0.32177734375
2024-01-16 18:25:05,0.8,50.9,0.01,0.32177734375
2024-01-16 18:25:10,1.0,50.9,0.01,0.32177734375
2024-01-16 18:25:15,0.9,51.0,0.01,0.32177734375
2024-01-16 18:25:20,1.1,51.0,0.01,0.32177734375
2024-01-16 18:25:25,1.2,51.0,0.01,0.32177734375
2024-01-16 18:25:30,1.1,51.0,0.01,0.32177734375
2024-01-16 18:25:35,0.9,50.9,0.01,0.32177734375
2024-01-16 18:25:40,0.2,50.9,0.01,0.32177734375
2024-01-16 18:25:45,0.3,50.9,0.01,0.32177734375
2024-01-16 18:25:50,0.3,50.9,0.01,0.32177734375
2024-01-16 18:25:55,0.9,50.7,0.01,0.32177734375
2024-01-16 18:26:00,0.2,50.7,0.01,0.32177734375
2024-01-16 18:26:05,0.3,50.7,0.01,0.32177734375
2024-01-16 18:26:10,0.2,50.7,0.01,0.32177734375
2024-01-16 18:26:15,0.2,50.7,0.01,0.32177734375
2024-01-16 18:26:20,0.3,50.7,0.01,0.32177734375
2024-01-16 18:26:25,0.3,50.7,0.01,0.32177734375
2024-01-16 18:26:30,0.3,50.7,0.01,0.32177734375
2024-01-16 18:26:35,0.2,50.7,0.01,0.32177734375
2024-01-16 18:26:40,0.3,50.7,0.01,0.32177734375
2024-01-16 18:26:45,0.3,50.7,0.01,0.32177734375
2024-01-16 18:26:50,0.3,50.7,0.01,0.32177734375
2024-01-16 18:26:55,0.2,50.7,0.01,0.32177734375
2024-01-16 18:27:00,32.2,50.7,0.01,0.32177734375
2024-01-16 18:27:05,50.8,50.7,0.01,0.32177734375
2024-01-16 18:27:10,51.0,50.7,0.01,0.32177734375
2024-01-16 18:27:15,52.0,50.8,0.01,0.32177734375
2024-01-16 18:27:20,51.7,50.8,0.01,0.32177734375
2024-01-16 18:27:25,52.2,50.8,0.01,0.32177734375
2024-01-16 18:27:30,51.7,50.9,0.01,0.32177734375
2024-01-16 18:27:35,51.8,50.9,0.01,0.32177734375
2024-01-16 18:27:40,52.1,51.1,0.01,0.32177734375
2024-01-16 18:27:45,51.7,51.0,0.01,0.32177734375
2024-01-16 18:27:50,50.5,51.0,0.01,0.32177734375
2024-01-16 18:27:55,50.8,50.9,0.01,0.32177734375
2024-01-16 18:28:00,51.2,50.7,0.01,0.32177734375
2024-01-16 18:28:05,51.1,50.7,0.01,0.32177734375
2024-01-16 18:28:10,50.7,50.7,0.01,0.32177734375
2024-01-16 18:28:15,51.7,50.7,0.01,0.32177734375
2024-01-16 18:28:20,52.2,50.8,0.01,0.32177734375
2024-01-16 18:28:25,52.0,50.9,0.01,0.32177734375
2024-01-16 18:28:30,52.3,51.0,0.01,0.32177734375
2024-01-16 18:28:35,52.6,51.0,0.01,0.32177734375
2024-01-16 18:28:40,52.2,51.0,0.01,0.32177734375
2024-01-16 18:28:45,51.9,51.1,0.01,0.32177734375
2024-01-16 18:28:50,53.0,51.1,0.01,0.32177734375
2024-01-16 18:28:55,52.1,51.1,0.01,0.32177734375
2024-01-16 18:29:00,51.9,51.1,0.01,0.32177734375
2024-01-16 18:29:05,51.0,51.1,0.01,0.32177734375
2024-01-16 18:29:10,51.8,51.1,0.01,0.32177734375
2024-01-16 18:29:15,52.0,51.2,0.01,0.32177734375
2024-01-16 18:29:20,51.0,51.0,0.01,0.32177734375
2024-01-16 18:29:25,51.0,51.0,0.01,0.32177734375
2024-01-16 18:29:30,51.2,51.0,0.01,0.32177734375
2024-01-16 18:29:35,51.0,51.0,0.01,0.32177734375
2024-01-16 18:29:40,50.9,50.8,0.01,0.32177734375
2024-01-16 18:29:45,51.1,50.8,0.01,0.32177734375
2024-01-16 18:29:50,50.9,50.8,0.01,0.32177734375
2024-01-16 18:29:55,50.7,50.8,0.01,0.32177734375
2024-01-16 18:30:00,50.9,50.8,0.01,0.32177734375
2024-01-16 18:30:05,50.9,50.8,0.01,0.32177734375
2024-01-16 18:30:10,50.9,50.8,0.01,0.32177734375
2024-01-16 18:30:15,50.8,50.8,0.01,0.32177734375
2024-01-16 18:30:20,50.6,50.8,0.01,0.32177734375
2024-01-16 18:30:25,51.1,50.8,0.01,0.32177734375
2024-01-16 18:30:30,50.9,50.8,0.01,0.32177734375
2024-01-16 18:30:35,51.1,50.8,0.01,0.32177734375
2024-01-16 18:30:40,51.8,50.9,0.01,0.32177734375
2024-01-16 18:30:45,51.3,50.9,0.01,0.32177734375
2024-01-16 18:30:50,51.4,51.0,0.01,0.32177734375
2024-01-16 18:30:55,51.1,50.9,0.01,0.32177734375
2024-01-16 18:31:00,51.3,50.8,0.01,0.32177734375
2024-01-16 18:31:05,50.7,50.8,0.01,0.32177734375
2024-01-16 18:31:10,51.0,50.8,0.01,0.32177734375
2024-01-16 18:31:15,50.9,50.8,0.01,0.32177734375
2024-01-16 18:31:20,50.9,50.8,0.01,0.32177734375
2024-01-16 18:31:25,50.7,50.8,0.01,0.32177734375
2024-01-16 18:31:30,51.5,50.8,0.01,0.32177734375
2024-01-16 18:31:35,51.4,50.9,0.01,0.32177734375
2024-01-16 18:31:40,51.2,50.8,0.01,0.32177734375
2024-01-16 18:31:45,50.5,50.8,0.01,0.32177734375
2024-01-16 18:31:50,50.8,50.8,0.01,0.32177734375
2024-01-16 18:31:55,50.8,50.8,0.01,0.32177734375
2024-01-16 18:32:00,51.3,50.8,0.01,0.32177734375
2024-01-16 18:32:05,50.7,50.8,0.01,0.32177734375
2024-01-16 18:32:10,50.6,50.8,0.01,0.32177734375
2024-01-16 18:32:15,51.0,50.8,0.01,0.32177734375
2024-01-16 18:32:20,50.9,50.8,0.01,0.32177734375
2024-01-16 18:32:25,50.9,50.8,0.01,0.32177734375
2024-01-16 18:32:30,50.8,50.8,0.01,0.32177734375
2024-01-16 18:32:35,50.9,50.8,0.01,0.32177734375
2024-01-16 18:32:40,50.8,50.8,0.01,0.32177734375
2024-01-16 18:32:45,50.8,50.8,0.01,0.32177734375
2024-01-16 18:32:50,50.9,50.8,0.01,0.32177734375
2024-01-16 18:32:55,50.7,50.8,0.01,0.32177734375
2024-01-16 18:33:00,51.2,50.8,0.01,0.32177734375
2024-01-16 18:33:05,50.8,51.0,0.01,0.32177734375
2024-01-16 18:33:10,50.7,50.9,0.01,0.32177734375
2024-01-16 18:33:15,51.0,50.8,0.01,0.32177734375
2024-01-16 18:33:20,50.8,50.8,0.01,0.32177734375
2024-01-16 18:33:25,50.9,50.8,0.01,0.32177734375
2024-01-16 18:33:30,51.0,50.8,0.01,0.32177734375
2024-01-16 18:33:35,50.8,50.8,0.01,0.32177734375
2024-01-16 18:33:40,51.8,50.9,0.01,0.32177734375
2024-01-16 18:33:45,51.9,50.9,0.01,0.32177734375
2024-01-16 18:33:50,51.3,50.9,0.01,0.32177734375
2024-01-16 18:33:55,51.2,50.9,0.01,0.32177734375
2024-01-16 18:34:00,50.7,50.9,0.01,0.32177734375
2024-01-16 18:34:05,0.8,50.9,0.01,0.32177734375
2024-01-16 18:34:10,0.4,50.9,0.01,0.32177734375
2024-01-16 18:34:15,0.5,50.9,0.01,0.32177734375
2024-01-16 18:34:20,0.2,50.9,0.01,0.32177734375
2024-01-16 18:34:25,0.4,50.9,0.01,0.32177734375
2024-01-16 18:34:30,0.3,50.9,0.01,0.32177734375
2024-01-16 18:34:35,0.3,50.9,0.01,0.32177734375
2024-01-16 18:34:40,0.3,50.9,0.01,0.32177734375
2024-01-16 18:34:45,0.2,50.9,0.01,0.32177734375
2024-01-16 18:34:50,0.4,50.9,0.01,0.32177734375
2024-01-16 18:34:55,0.2,50.9,0.01,0.32177734375
2024-01-16 18:35:00,0.3,50.9,0.01,0.32177734375
2024-01-16 18:35:05,0.3,50.9,0.01,0.32177734375
2024-01-16 18:35:10,0.3,50.9,0.01,0.32177734375
2024-01-16 18:35:15,0.2,50.9,0.01,0.32177734375
2024-01-16 18:35:20,0.3,50.9,0.01,0.32177734375
2024-01-16 18:35:25,0.3,50.9,0.01,0.32177734375
2024-01-16 18:35:30,0.2,50.9,0.01,0.32177734375
2024-01-16 18:35:35,0.4,50.9,0.01,0.32177734375
2024-01-16 18:35:40,0.3,50.9,0.01,0.32177734375
2024-01-16 18:35:45,0.3,50.9,0.01,0.32177734375
2024-01-16 18:35:50,0.3,50.9,0.01,0.32177734375
2024-01-16 18:35:55,0.4,50.9,0.01,0.32177734375
2024-01-16 18:36:00,45.1,50.9,0.01,0.32177734375
2024-01-16 18:36:05,51.1,50.9,0.01,0.32177734375
2024-01-16 18:36:10,51.2,50.9,0.01,0.32177734375
2024-01-16 18:36:15,50.7,50.9,0.01,0.32177734375
2024-01-16 18:36:20,51.0,50.9,0.01,0.32177734375
2024-01-16 18:36:25,50.8,50.9,0.01,0.32177734375
2024-01-16 18:36:30,50.6,50.9,0.01,0.32177734375
2024-01-16 18:36:35,50.8,50.9,0.01,0.32177734375
2024-01-16 18:36:40,50.7,50.9,0.01,0.32177734375
2024-01-16 18:36:45,50.8,50.9,0.01,0.32177734375
2024-01-16 18:36:50,50.7,50.9,0.01,0.32177734375
2024-01-16 18:36:55,51.5,50.9,0.01,0.32177734375
2024-01-16 18:37:00,51.1,50.9,0.01,0.32177734375
2024-01-16 18:37:05,50.6,50.9,0.01,0.32177734375
2024-01-16 18:37:10,51.8,50.9,0.01,0.32177734375
2024-01-16 18:37:15,51.6,50.9,0.01,0.32177734375
2024-01-16 18:37:20,10.9,51.0,0.01,0.32177734375
2024-01-16 18:37:25,0.4,50.9,0.01,0.32177734375
2024-01-16 18:37:30,0.2,50.9,0.01,0.32177734375
2024-01-16 18:37:35,22.3,50.9,0.01,0.32177734375
2024-01-16 18:37:40,50.5,50.9,0.01,0.32177734375
2024-01-16 18:37:45,50.6,50.9,0.01,0.32177734375
2024-01-16 18:37:50,50.7,50.9,0.01,0.32177734375
2024-01-16 18:37:55,50.6,50.9,0.01,0.32177734375
2024-01-16 18:38:00,50.7,50.9,0.01,0.32177734375
2024-01-16 18:38:05,50.4,50.9,0.01,0.32177734375
2024-01-16 18:38:10,50.6,50.9,0.01,0.32177734375
2024-01-16 18:38:15,50.6,50.9,0.01,0.32177734375
2024-01-16 18:38:20,50.8,51.0,0.01,0.32177734375
2024-01-16 18:38:25,5.5,50.9,0.01,0.32177734375
2024-01-16 18:38:30,0.3,50.9,0.01,0.32177734375
2024-01-16 18:38:35,0.3,50.9,0.01,0.32177734375
2024-01-16 18:38:40,0.2,50.9,0.01,0.32177734375
2024-01-16 18:38:45,0.3,50.9,0.01,0.32177734375
2024-01-16 18:38:50,25.7,50.9,0.01,0.32177734375
2024-01-16 18:38:55,50.7,50.9,0.01,0.32177734375
2024-01-16 18:39:00,50.5,50.9,0.01,0.32177734375
2024-01-16 18:39:05,50.6,50.9,0.01,0.32177734375
2024-01-16 18:39:10,51.1,50.9,0.01,0.32177734375
2024-01-16 18:39:15,51.0,50.9,0.01,0.32177734375
2024-01-16 18:39:20,51.1,50.9,0.01,0.32177734375
2024-01-16 18:39:25,50.6,50.9,0.01,0.32177734375
2024-01-16 18:39:30,50.5,50.9,0.01,0.32177734375
2024-01-16 18:39:35,50.8,50.9,0.01,0.32177734375
2024-01-16 18:39:40,50.4,50.9,0.01,0.32177734375
2024-01-16 18:39:45,50.7,50.9,0.01,0.32177734375
2024-01-16 18:39:50,50.7,50.9,0.01,0.32177734375
2024-01-16 18:39:55,50.6,50.9,0.01,0.32177734375
2024-01-16 18:40:00,51.4,50.9,0.01,0.32177734375
2024-01-16 18:40:05,51.0,50.9,0.01,0.32177734375
2024-01-16 18:40:10,50.5,50.9,0.01,0.32177734375
2024-01-16 18:40:15,50.7,50.9,0.01,0.32177734375
2024-01-16 18:40:20,51.1,51.0,0.01,0.32177734375
2024-01-16 18:40:25,14.5,50.9,0.01,0.32177734375
2024-01-16 18:40:30,0.3,50.9,0.01,0.32177734375
2024-01-16 18:40:35,0.3,50.9,0.01,0.32177734375
2024-01-16 18:40:40,0.2,50.9,0.01,0.32177734375
2024-01-16 18:40:45,14.7,50.9,0.01,0.32177734375
2024-01-16 18:40:50,50.9,50.9,0.01,0.32177734375
2024-01-16 18:40:55,50.4,51.0,0.01,0.32177734375
2024-01-16 18:41:00,50.6,50.9,0.01,0.32177734375
2024-01-16 18:41:05,50.9,50.9,0.01,0.32177734375
2024-01-16 18:41:10,51.2,50.9,0.01,0.32177734375
2024-01-16 18:41:15,50.4,50.9,0.01,0.32177734375
2024-01-16 18:41:20,50.7,50.9,0.01,0.32177734375
2024-01-16 18:41:25,50.4,50.9,0.01,0.32177734375
2024-01-16 18:41:30,50.5,50.9,0.01,0.32177734375
2024-01-16 18:41:35,50.9,50.9,0.01,0.32177734375
2024-01-16 18:41:40,50.9,50.9,0.01,0.32177734375
2024-01-16 18:41:45,50.8,50.9,0.01,0.32177734375
2024-01-16 18:41:50,50.6,50.9,0.01,0.32177734375
2024-01-16 18:41:55,50.3,51.0,0.01,0.32177734375
2024-01-16 18:42:00,50.7,50.9,0.01,0.32177734375
2024-01-16 18:42:05,50.7,50.9,0.01,0.32177734375
2024-01-16 18:42:10,50.7,50.9,0.01,0.32177734375
2024-01-16 18:42:15,50.6,50.9,0.01,0.32177734375
2024-01-16 18:42:20,50.9,50.9,0.01,0.32177734375
2024-01-16 18:42:25,44.5,50.9,0.01,0.32177734375
2024-01-16 18:42:30,0.3,50.9,0.01,0.32177734375
2024-01-16 18:42:35,0.3,50.9,0.01,0.32177734375
2024-01-16 18:42:40,0.3,50.9,0.01,0.32177734375
2024-01-16 18:42:45,0.3,50.9,0.01,0.32177734375
